v1	V(n001)	I(D1)
6.713999999999443e-01	6.714000e-01	6.331532e-03
6.714999999999443e-01	6.715000e-01	6.344489e-03
6.715999999999442e-01	6.716000e-01	6.357471e-03
6.716999999999442e-01	6.717000e-01	6.370477e-03
6.717999999999442e-01	6.718000e-01	6.383508e-03
6.718999999999442e-01	6.719000e-01	6.396563e-03
6.719999999999442e-01	6.720000e-01	6.409644e-03
6.720999999999442e-01	6.721000e-01	6.422749e-03
6.721999999999442e-01	6.722000e-01	6.435879e-03
6.722999999999442e-01	6.723000e-01	6.449033e-03
6.723999999999442e-01	6.724000e-01	6.462213e-03
6.724999999999441e-01	6.725000e-01	6.475417e-03
6.725999999999441e-01	6.726000e-01	6.488646e-03
6.726999999999441e-01	6.727000e-01	6.501901e-03
6.727999999999441e-01	6.728000e-01	6.515180e-03
6.728999999999441e-01	6.729000e-01	6.528485e-03
6.729999999999441e-01	6.730000e-01	6.541814e-03
6.730999999999441e-01	6.731000e-01	6.555169e-03
6.731999999999441e-01	6.732000e-01	6.568549e-03
6.732999999999441e-01	6.733000e-01	6.581954e-03
6.733999999999440e-01	6.734000e-01	6.595385e-03
6.734999999999440e-01	6.735000e-01	6.608841e-03
6.735999999999440e-01	6.736000e-01	6.622321e-03
6.736999999999440e-01	6.737000e-01	6.635828e-03
6.737999999999440e-01	6.738000e-01	6.649360e-03
6.738999999999440e-01	6.739000e-01	6.662917e-03
6.739999999999440e-01	6.740000e-01	6.676500e-03
6.740999999999440e-01	6.741000e-01	6.690109e-03
6.741999999999440e-01	6.742000e-01	6.703742e-03
6.742999999999439e-01	6.743000e-01	6.717402e-03
6.743999999999439e-01	6.744000e-01	6.731087e-03
6.744999999999439e-01	6.745000e-01	6.744798e-03
6.745999999999439e-01	6.746000e-01	6.758535e-03
6.746999999999439e-01	6.747000e-01	6.772298e-03
6.747999999999439e-01	6.748000e-01	6.786086e-03
6.748999999999439e-01	6.749000e-01	6.799900e-03
6.749999999999439e-01	6.750000e-01	6.813740e-03
6.750999999999439e-01	6.751000e-01	6.827607e-03
6.751999999999438e-01	6.752000e-01	6.841499e-03
6.752999999999438e-01	6.753000e-01	6.855417e-03
6.753999999999438e-01	6.754000e-01	6.869361e-03
6.754999999999438e-01	6.755000e-01	6.883332e-03
6.755999999999438e-01	6.756000e-01	6.897328e-03
6.756999999999438e-01	6.757000e-01	6.911350e-03
6.757999999999438e-01	6.758000e-01	6.925399e-03
6.758999999999438e-01	6.759000e-01	6.939474e-03
6.759999999999438e-01	6.760000e-01	6.953576e-03
6.760999999999437e-01	6.761000e-01	6.967704e-03
6.761999999999437e-01	6.762000e-01	6.981858e-03
6.762999999999437e-01	6.763000e-01	6.996039e-03
6.763999999999437e-01	6.764000e-01	7.010246e-03
6.764999999999437e-01	6.765000e-01	7.024480e-03
6.765999999999437e-01	6.766000e-01	7.038740e-03
6.766999999999437e-01	6.767000e-01	7.053026e-03
6.767999999999437e-01	6.768000e-01	7.067340e-03
6.768999999999437e-01	6.769000e-01	7.081680e-03
6.769999999999436e-01	6.770000e-01	7.096047e-03
6.770999999999436e-01	6.771000e-01	7.110440e-03
6.771999999999436e-01	6.772000e-01	7.124861e-03
6.772999999999436e-01	6.773000e-01	7.139308e-03
6.773999999999436e-01	6.774000e-01	7.153782e-03
6.774999999999436e-01	6.775000e-01	7.168283e-03
6.775999999999436e-01	6.776000e-01	7.182811e-03
6.776999999999436e-01	6.777000e-01	7.197366e-03
6.777999999999436e-01	6.778000e-01	7.211948e-03
6.778999999999435e-01	6.779000e-01	7.226557e-03
6.779999999999435e-01	6.780000e-01	7.241194e-03
6.780999999999435e-01	6.781000e-01	7.255857e-03
6.781999999999435e-01	6.782000e-01	7.270548e-03
6.782999999999435e-01	6.783000e-01	7.285266e-03
6.783999999999435e-01	6.784000e-01	7.300011e-03
6.784999999999435e-01	6.785000e-01	7.314784e-03
6.785999999999435e-01	6.786000e-01	7.329584e-03
6.786999999999435e-01	6.787000e-01	7.344411e-03
6.787999999999434e-01	6.788000e-01	7.359266e-03
6.788999999999434e-01	6.789000e-01	7.374148e-03
6.789999999999434e-01	6.790000e-01	7.389058e-03
6.790999999999434e-01	6.791000e-01	7.403995e-03
6.791999999999434e-01	6.792000e-01	7.418960e-03
6.792999999999434e-01	6.793000e-01	7.433953e-03
6.793999999999434e-01	6.794000e-01	7.448974e-03
6.794999999999434e-01	6.795000e-01	7.464022e-03
6.795999999999434e-01	6.796000e-01	7.479098e-03
6.796999999999433e-01	6.797000e-01	7.494202e-03
6.797999999999433e-01	6.798000e-01	7.509334e-03
6.798999999999433e-01	6.799000e-01	7.524493e-03
6.799999999999433e-01	6.800000e-01	7.539681e-03
6.800999999999433e-01	6.801000e-01	7.554897e-03
6.801999999999433e-01	6.802000e-01	7.570140e-03
6.802999999999433e-01	6.803000e-01	7.585412e-03
6.803999999999433e-01	6.804000e-01	7.600712e-03
6.804999999999433e-01	6.805000e-01	7.616040e-03
6.805999999999433e-01	6.806000e-01	7.631396e-03
6.806999999999432e-01	6.807000e-01	7.646780e-03
6.807999999999432e-01	6.808000e-01	7.662193e-03
6.808999999999432e-01	6.809000e-01	7.677635e-03
6.809999999999432e-01	6.810000e-01	7.693104e-03
6.810999999999432e-01	6.811000e-01	7.708602e-03
6.811999999999432e-01	6.812000e-01	7.724128e-03
6.812999999999432e-01	6.813000e-01	7.739683e-03
6.813999999999432e-01	6.814000e-01	7.755267e-03
6.814999999999432e-01	6.815000e-01	7.770879e-03
6.815999999999431e-01	6.816000e-01	7.786519e-03
6.816999999999431e-01	6.817000e-01	7.802189e-03
6.817999999999431e-01	6.818000e-01	7.817887e-03
6.818999999999431e-01	6.819000e-01	7.833614e-03
6.819999999999431e-01	6.820000e-01	7.849369e-03
6.820999999999431e-01	6.821000e-01	7.865154e-03
6.821999999999431e-01	6.822000e-01	7.880967e-03
6.822999999999431e-01	6.823000e-01	7.896810e-03
6.823999999999431e-01	6.824000e-01	7.912681e-03
6.824999999999430e-01	6.825000e-01	7.928581e-03
6.825999999999430e-01	6.826000e-01	7.944510e-03
6.826999999999430e-01	6.827000e-01	7.960469e-03
6.827999999999430e-01	6.828000e-01	7.976457e-03
6.828999999999430e-01	6.829000e-01	7.992473e-03
6.829999999999430e-01	6.830000e-01	8.008520e-03
6.830999999999430e-01	6.831000e-01	8.024595e-03
6.831999999999430e-01	6.832000e-01	8.040699e-03
6.832999999999430e-01	6.833000e-01	8.056833e-03
6.833999999999429e-01	6.834000e-01	8.072997e-03
6.834999999999429e-01	6.835000e-01	8.089189e-03
6.835999999999429e-01	6.836000e-01	8.105412e-03
6.836999999999429e-01	6.837000e-01	8.121664e-03
6.837999999999429e-01	6.838000e-01	8.137945e-03
6.838999999999429e-01	6.839000e-01	8.154256e-03
6.839999999999429e-01	6.840000e-01	8.170597e-03
6.840999999999429e-01	6.841000e-01	8.186967e-03
6.841999999999429e-01	6.842000e-01	8.203368e-03
6.842999999999428e-01	6.843000e-01	8.219797e-03
6.843999999999428e-01	6.844000e-01	8.236256e-03
6.844999999999428e-01	6.845000e-01	8.252746e-03
6.845999999999428e-01	6.846000e-01	8.269266e-03
6.846999999999428e-01	6.847000e-01	8.285815e-03
6.847999999999428e-01	6.848000e-01	8.302395e-03
6.848999999999428e-01	6.849000e-01	8.319004e-03
6.849999999999428e-01	6.850000e-01	8.335643e-03
6.850999999999428e-01	6.851000e-01	8.352313e-03
6.851999999999427e-01	6.852000e-01	8.369014e-03
6.852999999999427e-01	6.853000e-01	8.385743e-03
6.853999999999427e-01	6.854000e-01	8.402504e-03
6.854999999999427e-01	6.855000e-01	8.419295e-03
6.855999999999427e-01	6.856000e-01	8.436115e-03
6.856999999999427e-01	6.857000e-01	8.452967e-03
6.857999999999427e-01	6.858000e-01	8.469849e-03
6.858999999999427e-01	6.859000e-01	8.486761e-03
6.859999999999427e-01	6.860000e-01	8.503703e-03
6.860999999999426e-01	6.861000e-01	8.520677e-03
6.861999999999426e-01	6.862000e-01	8.537681e-03
6.862999999999426e-01	6.863000e-01	8.554716e-03
6.863999999999426e-01	6.864000e-01	8.571781e-03
6.864999999999426e-01	6.865000e-01	8.588877e-03
6.865999999999426e-01	6.866000e-01	8.606004e-03
6.866999999999426e-01	6.867000e-01	8.623161e-03
6.867999999999426e-01	6.868000e-01	8.640350e-03
6.868999999999426e-01	6.869000e-01	8.657569e-03
6.869999999999425e-01	6.870000e-01	8.674820e-03
6.870999999999425e-01	6.871000e-01	8.692101e-03
6.871999999999425e-01	6.872000e-01	8.709413e-03
6.872999999999425e-01	6.873000e-01	8.726757e-03
6.873999999999425e-01	6.874000e-01	8.744132e-03
6.874999999999425e-01	6.875000e-01	8.761537e-03
6.875999999999425e-01	6.876000e-01	8.778974e-03
6.876999999999425e-01	6.877000e-01	8.796442e-03
6.877999999999425e-01	6.878000e-01	8.813942e-03
6.878999999999424e-01	6.879000e-01	8.831473e-03
6.879999999999424e-01	6.880000e-01	8.849035e-03
6.880999999999424e-01	6.881000e-01	8.866629e-03
6.881999999999424e-01	6.882000e-01	8.884254e-03
6.882999999999424e-01	6.883000e-01	8.901911e-03
6.883999999999424e-01	6.884000e-01	8.919599e-03
6.884999999999424e-01	6.885000e-01	8.937319e-03
6.885999999999424e-01	6.886000e-01	8.955070e-03
6.886999999999424e-01	6.887000e-01	8.972853e-03
6.887999999999423e-01	6.888000e-01	8.990668e-03
6.888999999999423e-01	6.889000e-01	9.008515e-03
6.889999999999423e-01	6.890000e-01	9.026393e-03
6.890999999999423e-01	6.891000e-01	9.044304e-03
6.891999999999423e-01	6.892000e-01	9.062246e-03
6.892999999999423e-01	6.893000e-01	9.080220e-03
6.893999999999423e-01	6.894000e-01	9.098227e-03
6.894999999999423e-01	6.895000e-01	9.116265e-03
6.895999999999423e-01	6.896000e-01	9.134335e-03
6.896999999999422e-01	6.897000e-01	9.152438e-03
6.897999999999422e-01	6.898000e-01	9.170572e-03
6.898999999999422e-01	6.899000e-01	9.188740e-03
6.899999999999422e-01	6.900000e-01	9.206939e-03
6.900999999999422e-01	6.901000e-01	9.225170e-03
6.901999999999422e-01	6.902000e-01	9.243434e-03
6.902999999999422e-01	6.903000e-01	9.261730e-03
6.903999999999422e-01	6.904000e-01	9.280059e-03
6.904999999999422e-01	6.905000e-01	9.298421e-03
6.905999999999421e-01	6.906000e-01	9.316814e-03
6.906999999999421e-01	6.907000e-01	9.335240e-03
6.907999999999421e-01	6.908000e-01	9.353699e-03
6.908999999999421e-01	6.909000e-01	9.372191e-03
6.909999999999421e-01	6.910000e-01	9.390716e-03
6.910999999999421e-01	6.911000e-01	9.409272e-03
6.911999999999421e-01	6.912000e-01	9.427862e-03
6.912999999999421e-01	6.913000e-01	9.446485e-03
6.913999999999421e-01	6.914000e-01	9.465140e-03
6.914999999999420e-01	6.915000e-01	9.483829e-03
6.915999999999420e-01	6.916000e-01	9.502551e-03
6.916999999999420e-01	6.917000e-01	9.521305e-03
6.917999999999420e-01	6.918000e-01	9.540092e-03
6.918999999999420e-01	6.919000e-01	9.558913e-03
6.919999999999420e-01	6.920000e-01	9.577767e-03
6.920999999999420e-01	6.921000e-01	9.596653e-03
6.921999999999420e-01	6.922000e-01	9.615574e-03
6.922999999999420e-01	6.923000e-01	9.634527e-03
6.923999999999420e-01	6.924000e-01	9.653514e-03
6.924999999999419e-01	6.925000e-01	9.672535e-03
6.925999999999419e-01	6.926000e-01	9.691589e-03
6.926999999999419e-01	6.927000e-01	9.710675e-03
6.927999999999419e-01	6.928000e-01	9.729796e-03
6.928999999999419e-01	6.929000e-01	9.748950e-03
6.929999999999419e-01	6.930000e-01	9.768138e-03
6.930999999999419e-01	6.931000e-01	9.787359e-03
6.931999999999419e-01	6.932000e-01	9.806614e-03
6.932999999999419e-01	6.933000e-01	9.825903e-03
6.933999999999418e-01	6.934000e-01	9.845225e-03
6.934999999999418e-01	6.935000e-01	9.864582e-03
6.935999999999418e-01	6.936000e-01	9.883972e-03
6.936999999999418e-01	6.937000e-01	9.903396e-03
6.937999999999418e-01	6.938000e-01	9.922855e-03
6.938999999999418e-01	6.939000e-01	9.942346e-03
6.939999999999418e-01	6.940000e-01	9.961872e-03
6.940999999999418e-01	6.941000e-01	9.981433e-03
6.941999999999418e-01	6.942000e-01	1.000103e-02
6.942999999999417e-01	6.943000e-01	1.002066e-02
6.943999999999417e-01	6.944000e-01	1.004032e-02
6.944999999999417e-01	6.945000e-01	1.006002e-02
6.945999999999417e-01	6.946000e-01	1.007975e-02
6.946999999999417e-01	6.947000e-01	1.009951e-02
6.947999999999417e-01	6.948000e-01	1.011931e-02
6.948999999999417e-01	6.949000e-01	1.013915e-02
6.949999999999417e-01	6.950000e-01	1.015902e-02
6.950999999999417e-01	6.951000e-01	1.017892e-02
6.951999999999416e-01	6.952000e-01	1.019886e-02
6.952999999999416e-01	6.953000e-01	1.021883e-02
6.953999999999416e-01	6.954000e-01	1.023884e-02
6.954999999999416e-01	6.955000e-01	1.025888e-02
6.955999999999416e-01	6.956000e-01	1.027896e-02
6.956999999999416e-01	6.957000e-01	1.029907e-02
6.957999999999416e-01	6.958000e-01	1.031921e-02
6.958999999999416e-01	6.959000e-01	1.033940e-02
6.959999999999416e-01	6.960000e-01	1.035961e-02
6.960999999999415e-01	6.961000e-01	1.037986e-02
6.961999999999415e-01	6.962000e-01	1.040015e-02
6.962999999999415e-01	6.963000e-01	1.042047e-02
6.963999999999415e-01	6.964000e-01	1.044083e-02
6.964999999999415e-01	6.965000e-01	1.046122e-02
6.965999999999415e-01	6.966000e-01	1.048165e-02
6.966999999999415e-01	6.967000e-01	1.050211e-02
6.967999999999415e-01	6.968000e-01	1.052260e-02
6.968999999999415e-01	6.969000e-01	1.054314e-02
6.969999999999414e-01	6.970000e-01	1.056371e-02
6.970999999999414e-01	6.971000e-01	1.058431e-02
6.971999999999414e-01	6.972000e-01	1.060495e-02
6.972999999999414e-01	6.973000e-01	1.062562e-02
6.973999999999414e-01	6.974000e-01	1.064633e-02
6.974999999999414e-01	6.975000e-01	1.066708e-02
6.975999999999414e-01	6.976000e-01	1.068786e-02
6.976999999999414e-01	6.977000e-01	1.070868e-02
6.977999999999414e-01	6.978000e-01	1.072953e-02
6.978999999999413e-01	6.979000e-01	1.075042e-02
6.979999999999413e-01	6.980000e-01	1.077134e-02
6.980999999999413e-01	6.981000e-01	1.079230e-02
6.981999999999413e-01	6.982000e-01	1.081330e-02
6.982999999999413e-01	6.983000e-01	1.083433e-02
6.983999999999413e-01	6.984000e-01	1.085540e-02
6.984999999999413e-01	6.985000e-01	1.087650e-02
6.985999999999413e-01	6.986000e-01	1.089764e-02
6.986999999999413e-01	6.987000e-01	1.091882e-02
6.987999999999412e-01	6.988000e-01	1.094003e-02
6.988999999999412e-01	6.989000e-01	1.096128e-02
6.989999999999412e-01	6.990000e-01	1.098257e-02
6.990999999999412e-01	6.991000e-01	1.100389e-02
6.991999999999412e-01	6.992000e-01	1.102525e-02
6.992999999999412e-01	6.993000e-01	1.104664e-02
6.993999999999412e-01	6.994000e-01	1.106807e-02
6.994999999999412e-01	6.995000e-01	1.108954e-02
6.995999999999412e-01	6.996000e-01	1.111104e-02
6.996999999999411e-01	6.997000e-01	1.113258e-02
6.997999999999411e-01	6.998000e-01	1.115416e-02
6.998999999999411e-01	6.999000e-01	1.117577e-02
6.999999999999411e-01	7.000000e-01	1.119742e-02
7.000999999999411e-01	7.001000e-01	1.121911e-02
7.001999999999411e-01	7.002000e-01	1.124083e-02
7.002999999999411e-01	7.003000e-01	1.126259e-02
7.003999999999411e-01	7.004000e-01	1.128439e-02
7.004999999999411e-01	7.005000e-01	1.130623e-02
7.005999999999410e-01	7.006000e-01	1.132810e-02
7.006999999999410e-01	7.007000e-01	1.135001e-02
7.007999999999410e-01	7.008000e-01	1.137195e-02
7.008999999999410e-01	7.009000e-01	1.139394e-02
7.009999999999410e-01	7.010000e-01	1.141595e-02
7.010999999999410e-01	7.011000e-01	1.143801e-02
7.011999999999410e-01	7.012000e-01	1.146011e-02
7.012999999999410e-01	7.013000e-01	1.148224e-02
7.013999999999410e-01	7.014000e-01	1.150441e-02
7.014999999999409e-01	7.015000e-01	1.152661e-02
7.015999999999409e-01	7.016000e-01	1.154886e-02
7.016999999999409e-01	7.017000e-01	1.157114e-02
7.017999999999409e-01	7.018000e-01	1.159346e-02
7.018999999999409e-01	7.019000e-01	1.161582e-02
7.019999999999409e-01	7.020000e-01	1.163821e-02
7.020999999999409e-01	7.021000e-01	1.166064e-02
7.021999999999409e-01	7.022000e-01	1.168311e-02
7.022999999999409e-01	7.023000e-01	1.170562e-02
7.023999999999408e-01	7.024000e-01	1.172816e-02
7.024999999999408e-01	7.025000e-01	1.175075e-02
7.025999999999408e-01	7.026000e-01	1.177337e-02
7.026999999999408e-01	7.027000e-01	1.179603e-02
7.027999999999408e-01	7.028000e-01	1.181872e-02
7.028999999999408e-01	7.029000e-01	1.184146e-02
7.029999999999408e-01	7.030000e-01	1.186423e-02
7.030999999999408e-01	7.031000e-01	1.188704e-02
7.031999999999408e-01	7.032000e-01	1.190989e-02
7.032999999999408e-01	7.033000e-01	1.193278e-02
7.033999999999407e-01	7.034000e-01	1.195571e-02
7.034999999999407e-01	7.035000e-01	1.197867e-02
7.035999999999407e-01	7.036000e-01	1.200167e-02
7.036999999999407e-01	7.037000e-01	1.202471e-02
7.037999999999407e-01	7.038000e-01	1.204779e-02
7.038999999999407e-01	7.039000e-01	1.207091e-02
7.039999999999407e-01	7.040000e-01	1.209407e-02
7.040999999999407e-01	7.041000e-01	1.211726e-02
7.041999999999407e-01	7.042000e-01	1.214049e-02
7.042999999999406e-01	7.043000e-01	1.216377e-02
7.043999999999406e-01	7.044000e-01	1.218708e-02
7.044999999999406e-01	7.045000e-01	1.221043e-02
7.045999999999406e-01	7.046000e-01	1.223381e-02
7.046999999999406e-01	7.047000e-01	1.225724e-02
7.047999999999406e-01	7.048000e-01	1.228071e-02
7.048999999999406e-01	7.049000e-01	1.230421e-02
7.049999999999406e-01	7.050000e-01	1.232776e-02
7.050999999999406e-01	7.051000e-01	1.235134e-02
7.051999999999405e-01	7.052000e-01	1.237496e-02
7.052999999999405e-01	7.053000e-01	1.239862e-02
7.053999999999405e-01	7.054000e-01	1.242232e-02
7.054999999999405e-01	7.055000e-01	1.244606e-02
7.055999999999405e-01	7.056000e-01	1.246984e-02
7.056999999999405e-01	7.057000e-01	1.249366e-02
7.057999999999405e-01	7.058000e-01	1.251751e-02
7.058999999999405e-01	7.059000e-01	1.254141e-02
7.059999999999405e-01	7.060000e-01	1.256535e-02
7.060999999999404e-01	7.061000e-01	1.258932e-02
7.061999999999404e-01	7.062000e-01	1.261334e-02
7.062999999999404e-01	7.063000e-01	1.263739e-02
7.063999999999404e-01	7.064000e-01	1.266149e-02
7.064999999999404e-01	7.065000e-01	1.268562e-02
7.065999999999404e-01	7.066000e-01	1.270979e-02
7.066999999999404e-01	7.067000e-01	1.273401e-02
7.067999999999404e-01	7.068000e-01	1.275826e-02
7.068999999999404e-01	7.069000e-01	1.278255e-02
7.069999999999403e-01	7.070000e-01	1.280688e-02
7.070999999999403e-01	7.071000e-01	1.283126e-02
7.071999999999403e-01	7.072000e-01	1.285567e-02
7.072999999999403e-01	7.073000e-01	1.288012e-02
7.073999999999403e-01	7.074000e-01	1.290461e-02
7.074999999999403e-01	7.075000e-01	1.292915e-02
7.075999999999403e-01	7.076000e-01	1.295372e-02
7.076999999999403e-01	7.077000e-01	1.297833e-02
7.077999999999403e-01	7.078000e-01	1.300299e-02
7.078999999999402e-01	7.079000e-01	1.302768e-02
7.079999999999402e-01	7.080000e-01	1.305241e-02
7.080999999999402e-01	7.081000e-01	1.307719e-02
7.081999999999402e-01	7.082000e-01	1.310200e-02
7.082999999999402e-01	7.083000e-01	1.312685e-02
7.083999999999402e-01	7.084000e-01	1.315175e-02
7.084999999999402e-01	7.085000e-01	1.317669e-02
7.085999999999402e-01	7.086000e-01	1.320166e-02
7.086999999999402e-01	7.087000e-01	1.322668e-02
7.087999999999401e-01	7.088000e-01	1.325174e-02
7.088999999999401e-01	7.089000e-01	1.327683e-02
7.089999999999401e-01	7.090000e-01	1.330197e-02
7.090999999999401e-01	7.091000e-01	1.332715e-02
7.091999999999401e-01	7.092000e-01	1.335237e-02
7.092999999999401e-01	7.093000e-01	1.337763e-02
7.093999999999401e-01	7.094000e-01	1.340294e-02
7.094999999999401e-01	7.095000e-01	1.342828e-02
7.095999999999401e-01	7.096000e-01	1.345367e-02
7.096999999999400e-01	7.097000e-01	1.347909e-02
7.097999999999400e-01	7.098000e-01	1.350456e-02
7.098999999999400e-01	7.099000e-01	1.353006e-02
7.099999999999400e-01	7.100000e-01	1.355561e-02
7.100999999999400e-01	7.101000e-01	1.358120e-02
7.101999999999400e-01	7.102000e-01	1.360683e-02
7.102999999999400e-01	7.103000e-01	1.363251e-02
7.103999999999400e-01	7.104000e-01	1.365822e-02
7.104999999999400e-01	7.105000e-01	1.368398e-02
7.105999999999399e-01	7.106000e-01	1.370977e-02
7.106999999999399e-01	7.107000e-01	1.373561e-02
7.107999999999399e-01	7.108000e-01	1.376149e-02
7.108999999999399e-01	7.109000e-01	1.378741e-02
7.109999999999399e-01	7.110000e-01	1.381338e-02
7.110999999999399e-01	7.111000e-01	1.383938e-02
7.111999999999399e-01	7.112000e-01	1.386543e-02
7.112999999999399e-01	7.113000e-01	1.389151e-02
7.113999999999399e-01	7.114000e-01	1.391764e-02
7.114999999999398e-01	7.115000e-01	1.394382e-02
7.115999999999398e-01	7.116000e-01	1.397003e-02
7.116999999999398e-01	7.117000e-01	1.399629e-02
7.117999999999398e-01	7.118000e-01	1.402258e-02
7.118999999999398e-01	7.119000e-01	1.404892e-02
7.119999999999398e-01	7.120000e-01	1.407530e-02
7.120999999999398e-01	7.121000e-01	1.410173e-02
7.121999999999398e-01	7.122000e-01	1.412819e-02
7.122999999999398e-01	7.123000e-01	1.415470e-02
7.123999999999397e-01	7.124000e-01	1.418125e-02
7.124999999999397e-01	7.125000e-01	1.420784e-02
7.125999999999397e-01	7.126000e-01	1.423448e-02
7.126999999999397e-01	7.127000e-01	1.426116e-02
7.127999999999397e-01	7.128000e-01	1.428788e-02
7.128999999999397e-01	7.129000e-01	1.431464e-02
7.129999999999397e-01	7.130000e-01	1.434144e-02
7.130999999999397e-01	7.131000e-01	1.436829e-02
7.131999999999397e-01	7.132000e-01	1.439518e-02
7.132999999999396e-01	7.133000e-01	1.442211e-02
7.133999999999396e-01	7.134000e-01	1.444909e-02
